STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ESP,Spain,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,64.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SVN,Slovenia,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,61.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,POL,Poland,A,Annual,CCBRNTSR,Breast cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,76.5,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,NZL,New Zealand,A,Annual,CCBRNTSR,Breast cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,87.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUT,Austria,A,Annual,CCBRNTSR,Breast cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,84.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,CHE,Switzerland,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,M,Male,OBS,Observed,2014,,90.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,RUS,Russia,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,41.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,MEX,Mexico,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,52.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,DEU,Germany,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,M,Male,OBS,Observed,2014,,93.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ROU,Romania,A,Annual,CCBRNTSR,Breast cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,74.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,IRL,Ireland,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,27.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ISL,Iceland,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,68.2,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SWE,Sweden,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,89,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,MLT,Malta,A,Annual,CCCVNTSR,Cervical cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,57.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,JPN,Japan,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,60.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,JPN,Japan,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,68.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,CZE,Czechia,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,88.2,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,JPN,Japan,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,64.5,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,LVA,Latvia,A,Annual,CCCVNTSR,Cervical cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,53.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,NZL,New Zealand,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,63.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,LVA,Latvia,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,48.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUT,Austria,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,64.2,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SVN,Slovenia,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,31.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,BRA,Brazil,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,42.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUT,Austria,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,34.2,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUS,Australia,A,Annual,CCCVNTSR,Cervical cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,66.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SWE,Sweden,A,Annual,CCCVNTSR,Cervical cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2009,,67.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,DEU,Germany,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,65.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,GBR,United Kingdom,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,11.5,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SWE,Sweden,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,66.1,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ISR,Israel,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,66.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,CRI,Costa Rica,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,40.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SVK,Slovak Republic,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,51.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,RUS,Russia,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,13.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,FIN,Finland,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,10.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SVK,Slovak Republic,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,21.1,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ISL,Iceland,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,28.1,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ITA,Italy,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,87.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,FRA,France,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,21.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUT,Austria,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,64.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,FIN,Finland,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,64.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,HRV,Croatia,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,20,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ISL,Iceland,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,92.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,E,Estimated value,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,IRL,Ireland,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,60.5,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,IND,India,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,69.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,USA,United States,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,M,Male,OBS,Observed,2014,,90.1,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,GRC,Greece,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,M,Male,OBS,Observed,2014,,82.5,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,LVA,Latvia,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,25.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,ISR,Israel,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,71.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,DNK,Denmark,A,Annual,CCLUNTSR,Lung cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,19.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,DNK,Denmark,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,62.9,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,BGR,Bulgaria,A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,46.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,CHN,China (People’s Republic of),A,Annual,CCRTNTSR,Rectal cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,57.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUS,Australia,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,90.7,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,EST,Estonia,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,60.6,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,COL,Colombia,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,M,Male,OBS,Observed,2014,,68,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,CHE,Switzerland,A,Annual,CCLKNTSR,Childhood acute lymphoblastic leukaemia five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_LE14,14 years or less,_T,Total,OBS,Observed,2014,,90.3,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,SVK,Slovak Republic,A,Annual,CCCLNTSR,Colon cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,M,Male,OBS,Observed,2014,,51.8,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_CC(1.0),Cancer care,I,AUT,Austria,A,Annual,CCSTNTSR,Stomach cancer five-year net survival,PT_POP_COND,Percentage of population who have condition,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,35.4,,,,AGE_STANDARD,Age standardised rate,Data applies to previous five years inclusive,,1,One,,,,,,,0,Units
